sim_type,pulse_shape,bin_width_ms,peak_amplitude,peak_amp_relative,overall_amplitude,position,angle,trigger,background_level,sim_det,base_det,analysis_det,num_analysis_det,total_sim,successful_runs,failed_runs,median_mvt_ms,mvt_err_lower,mvt_err_upper,all_median_mvt_ms,all_mvt_err_lower,all_mvt_err_upper,mean_src_counts,mean_bkgd_counts,mean_src_counts_total,mean_src_counts_template,mean_src_counts_feature,mean_bkgd_counts_feature_local,mean_back_avg_cps,MVT_snr,MVT_snr_position,S_flu,S_flu_total,S_flu_template,S_flu_feature_avg,S_flu_feature_local,S16,S32,S64,S128,S16_total,S32_total,S64_total,S128_total,S16_template,S32_template,S64_template,S128_template,S16_feature,S32_feature,S64_feature,S128_feature,sigma,center_time,width,peak_time_ratio,start_time,rise_time,decay_time
function,gaussian,0.3,1,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,187,113,868.954,341.4649,170.4105,859.644,392.9148,185.6875,2510.04,5997.17,-999,-999,-999,-999,999.61,57.31,-999,32.41,-999,-999,-999,-999,4.38,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,-999,-999
function,gaussian,10.0,100,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,293,7,59.254,21.5669,0.2758,59.237,21.9477,0.2895,25056.93,599.51,-999,-999,-999,-999,1000.02,753.23,-999,1023.01,-999,-999,-999,-999,40.05,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,-999,-999,-999,-999,-999,-999
function,gaussian,1.0,100,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,284,16,74.7255,0.2405,0.2032,74.718,0.2713,0.21,25062.0,599.75,-999,-999,-999,-999,1000.43,853.51,-999,1023.01,-999,-999,-999,-999,40.07,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,-999,-999,-999,-999,-999,-999
function,gaussian,0.3,100,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,262,38,76.6475,0.2405,0.2182,76.603,0.3561,0.258,25058.89,599.46,-999,-999,-999,-999,999.93,860.99,-999,1023.14,-999,-999,-999,-999,40.06,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,-999,-999,-999,-999,-999,-999
function,gaussian,10.0,100,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,142,158,253.632,0.3756,30.7364,196.318,92.3489,87.903,75192.3,1798.4,-999,-999,-999,-999,999.39,1559.9,-999,1772.88,-999,-999,-999,-999,40.38,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.3,-999,-999,-999,-999,-999,-999
function,gaussian,3.0,100,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,236,64,224.256,0.3098,0.2832,224.166,122.5758,0.3444,75186.2,1798.68,-999,-999,-999,-999,999.55,1477.01,-999,1772.6,-999,-999,-999,-999,40.38,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.3,-999,-999,-999,-999,-999,-999
function,gaussian,1.0,100,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,221,79,217.162,0.3748,0.4668,217.0205,143.2791,0.4455,75195.71,1799.44,-999,-999,-999,-999,999.97,1456.15,-999,1772.45,-999,-999,-999,-999,40.39,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.3,-999,-999,-999,-999,-999,-999
function,gaussian,10.0,100,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,184,116,747.9215,0.6415,0.4873,747.4555,634.3077,0.7945,250611.88,5997.03,-999,-999,-999,-999,999.58,2695.04,-999,3236.08,-999,-999,-999,-999,40.64,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,-999,-999
function,gaussian,3.0,100,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,194,106,767.686,0.7706,0.57,767.183,698.9288,0.9221,250641.28,6000.05,-999,-999,-999,-999,1000.09,2727.74,-999,3235.65,-999,-999,-999,-999,40.66,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,-999,-999
function,gaussian,1.0,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,193,107,727.305,1.645,1.234,726.0415,606.2852,2.2167,75191.34,5998.93,-999,-999,-999,-999,999.9,815.45,-999,970.77,-999,-999,-999,-999,22.48,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,-999,-999
function,gaussian,0.1,100,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,229,71,72.692,0.2901,0.237,72.5765,35.4113,0.3063,25061.01,599.4,-999,-999,-999,-999,999.83,840.1,-999,1023.28,-999,-999,-999,-999,40.07,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,-999,-999,-999,-999,-999,-999
function,gaussian,0.3,100,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,214,86,218.088,0.3705,0.3635,217.918,168.3659,0.4436,75188.14,1799.86,-999,-999,-999,-999,1000.2,1454.89,-999,1772.07,-999,-999,-999,-999,40.38,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.3,-999,-999,-999,-999,-999,-999
function,gaussian,1.0,100,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,206,94,727.623,0.7054,0.5808,727.227,653.6459,0.8202,250646.95,5999.85,-999,-999,-999,-999,1000.06,2651.89,-999,3235.77,-999,-999,-999,-999,40.66,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,-999,-999
function,gaussian,10.0,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,59.329,0.138,0.08,59.329,0.138,0.08,75189.46,599.1,-999,-999,-999,-999,999.3,2232.98,-999,3070.84,-999,-999,-999,-999,69.31,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,-999,-999,-999,-999,-999,-999
function,gaussian,3.0,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,76.6525,0.1357,0.1141,76.6525,0.1357,0.1141,75189.46,599.1,-999,-999,-999,-999,999.3,2565.16,-999,3070.84,-999,-999,-999,-999,69.31,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,-999,-999,-999,-999,-999,-999
function,gaussian,0.1,10,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,202,98,242.4305,39.9371,1.3637,204.617,108.1979,39.055,7517.74,1797.4,-999,-999,-999,-999,998.84,158.8,-999,177.3,-999,-999,-999,-999,12.81,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.3,-999,-999,-999,-999,-999,-999
function,gaussian,1.0,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,74.7975,0.1091,0.0868,74.7975,0.1091,0.0868,75189.46,599.1,-999,-999,-999,-999,999.3,2539.45,-999,3070.84,-999,-999,-999,-999,69.31,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,-999,-999,-999,-999,-999,-999
function,gaussian,3.0,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,265,35,224.364,0.162,0.1255,224.334,0.2754,0.1424,225590.53,1798.89,-999,-999,-999,-999,999.68,4398.5,-999,5318.2,-999,-999,-999,-999,69.68,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.3,-999,-999,-999,-999,-999,-999
function,gaussian,0.3,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,297,3,76.739,0.1153,0.1108,76.7385,0.1215,0.1137,75191.33,599.04,-999,-999,-999,-999,999.21,2571.16,-999,3071.07,-999,-999,-999,-999,69.31,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,-999,-999,-999,-999,-999,-999
function,gaussian,10.0,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,133,167,254.095,0.5083,30.2612,109.818,54.0237,174.383,225583.63,1800.17,-999,-999,-999,-999,1000.4,4657.33,-999,5316.14,-999,-999,-999,-999,69.63,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.3,-999,-999,-999,-999,-999,-999
function,gaussian,1.0,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,263,37,217.23,0.181,0.1532,217.204,0.3194,0.1646,225585.25,1799.19,-999,-999,-999,-999,999.84,4340.51,-999,5317.65,-999,-999,-999,-999,69.67,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.3,-999,-999,-999,-999,-999,-999
function,gaussian,10.0,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,187,113,748.064,0.3165,0.2542,747.8605,565.8142,0.4075,751903.95,5997.29,-999,-999,-999,-999,999.63,8030.0,-999,9708.9,-999,-999,-999,-999,69.94,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,-999,-999
function,gaussian,0.3,10,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,201,99,732.184,3.454,2.277,729.9595,534.3667,3.9707,25059.26,5998.24,-999,-999,-999,-999,999.78,283.47,-999,323.55,-999,-999,-999,-999,13.11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,-999,-999
function,gaussian,3.0,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,214,86,767.7115,0.3475,0.3458,767.523,694.4551,0.4329,751926.44,5997.49,-999,-999,-999,-999,999.66,8130.54,-999,9709.03,-999,-999,-999,-999,69.94,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,-999,-999
function,gaussian,10.0,1000,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,59.346,0.043,0.031,59.346,0.043,0.031,250649.95,598.3,-999,-999,-999,-999,997.99,7419.52,-999,10243.76,-999,-999,-999,-999,126.37,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,-999,-999,-999,-999,-999,-999
function,gaussian,0.3,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,247,53,218.25,0.175,0.1376,218.207,139.5159,0.1712,225585.18,1799.09,-999,-999,-999,-999,999.79,4329.04,-999,5317.78,-999,-999,-999,-999,69.67,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.3,-999,-999,-999,-999,-999,-999
function,gaussian,0.1,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,243,57,72.696,0.1158,0.1093,72.6665,38.179,0.124,75207.74,598.99,-999,-999,-999,-999,999.12,2502.8,-999,3071.87,-999,-999,-999,-999,69.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,-999,-999,-999,-999,-999,-999
function,gaussian,3.0,1000,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,76.6985,0.0747,0.0715,76.6985,0.0747,0.0715,250649.95,598.3,-999,-999,-999,-999,997.99,8544.52,-999,10243.76,-999,-999,-999,-999,126.37,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,-999,-999,-999,-999,-999,-999
function,gaussian,1.0,1000,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,74.82,0.053,0.05,74.82,0.053,0.05,250649.95,598.3,-999,-999,-999,-999,997.99,8447.31,-999,10243.76,-999,-999,-999,-999,126.37,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,-999,-999,-999,-999,-999,-999
function,gaussian,1.0,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,194,106,727.591,0.3401,0.2787,727.35,663.002,0.4455,751901.03,5997.79,-999,-999,-999,-999,999.71,7903.82,-999,9708.47,-999,-999,-999,-999,69.93,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,-999,-999
function,gaussian,0.3,1000,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,76.7555,0.0605,0.0585,76.7555,0.0605,0.0585,250649.95,598.3,-999,-999,-999,-999,997.99,8556.25,-999,10243.76,-999,-999,-999,-999,126.37,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,-999,-999,-999,-999,-999,-999
function,gaussian,10.0,1000,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,265,35,30.0,9.6249,223.8866,30.0,9.2671,223.8675,751956.86,1799.41,-999,-999,-999,-999,999.94,5491.6,-999,17724.83,-999,-999,-999,-999,126.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.3,-999,-999,-999,-999,-999,-999
function,gaussian,0.1,1000,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,288,12,72.745,0.0581,0.0571,72.742,0.0693,0.059,250653.74,598.11,-999,-999,-999,-999,997.68,8318.81,-999,10245.48,-999,-999,-999,-999,126.37,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,-999,-999,-999,-999,-999,-999
function,gaussian,0.1,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,211,89,205.709,0.8954,37.6386,205.2615,139.8732,37.9929,22559.45,1799.26,-999,-999,-999,-999,999.87,436.53,-999,531.78,-999,-999,-999,-999,22.19,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.3,-999,-999,-999,-999,-999,-999
function,gaussian,3.0,1000,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,297,3,224.419,0.1066,0.0853,224.419,0.1108,0.0843,751953.8,1799.04,-999,-999,-999,-999,999.73,14626.05,-999,17726.59,-999,-999,-999,-999,126.81,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.3,-999,-999,-999,-999,-999,-999
function,gaussian,1.0,1000,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,297,3,217.261,0.1156,0.0926,217.259,0.121,0.0942,751950.09,1798.87,-999,-999,-999,-999,999.63,14437.24,-999,17727.38,-999,-999,-999,-999,126.81,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.3,-999,-999,-999,-999,-999,-999
function,gaussian,0.1,100,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,209,91,205.797,0.3493,0.3577,205.6305,158.2838,0.4515,75188.25,1799.91,-999,-999,-999,-999,1000.23,1420.08,-999,1772.04,-999,-999,-999,-999,40.38,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.3,-999,-999,-999,-999,-999,-999
function,gaussian,0.3,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,201,99,732.269,1.555,1.403,731.274,601.1962,2.162,75190.21,5998.92,-999,-999,-999,-999,999.9,795.29,-999,970.76,-999,-999,-999,-999,22.48,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,-999,-999
function,gaussian,0.3,1000,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,283,17,218.255,0.1179,0.0929,218.2445,0.1367,0.1,751930.38,1799.03,-999,-999,-999,-999,999.72,14398.9,-999,17726.12,-999,-999,-999,-999,126.81,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.3,-999,-999,-999,-999,-999,-999
function,gaussian,10.0,1000,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,153,147,748.08,0.1889,0.1471,747.7625,657.5594,0.383,2506710.92,6000.46,-999,-999,-999,-999,1000.15,26702.7,-999,32359.27,-999,-999,-999,-999,127.14,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,-999,-999
function,gaussian,3.0,1000,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,248,52,767.6995,0.2085,0.1825,767.646,0.5084,0.2058,2506615.26,6001.83,-999,-999,-999,-999,1000.38,27035.19,-999,32354.31,-999,-999,-999,-999,127.15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,-999,-999
function,gaussian,0.3,100,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,207,93,732.734,0.7433,0.5111,732.331,656.186,0.7612,250635.0,5999.87,-999,-999,-999,-999,1000.06,2577.19,-999,3235.61,-999,-999,-999,-999,40.67,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,-999,-999
function,gaussian,1.0,1000,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,246,54,727.599,0.1904,0.181,727.537,598.6276,0.215,2506586.42,6001.29,-999,-999,-999,-999,1000.29,26282.13,-999,32355.38,-999,-999,-999,-999,127.15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,-999,-999
function,gaussian,0.1,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,229,71,205.894,0.17,0.121,205.828,157.2758,0.1726,225603.2,1799.17,-999,-999,-999,-999,999.83,4229.84,-999,5318.12,-999,-999,-999,-999,69.67,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.3,-999,-999,-999,-999,-999,-999
function,gaussian,0.3,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,198,102,732.757,0.342,0.2813,732.5225,675.9451,0.4553,751926.96,5998.55,-999,-999,-999,-999,999.84,7676.21,-999,9708.18,-999,-999,-999,-999,69.92,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,-999,-999
function,gaussian,0.1,1000,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,238,62,205.9345,0.1096,0.0876,205.8985,170.2801,0.1007,751937.32,1799.9,-999,-999,-999,-999,1000.2,14065.42,-999,17722.05,-999,-999,-999,-999,126.81,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.3,-999,-999,-999,-999,-999,-999
function,gaussian,0.3,1000,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,238,62,732.734,0.196,0.1851,732.662,658.9312,0.2203,2506582.66,6000.61,-999,-999,-999,-999,1000.18,25526.56,-999,32357.16,-999,-999,-999,-999,127.15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,-999,-999
function,gaussian,0.1,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,190,110,813.912,135.7038,7.7629,743.1605,466.6171,77.5055,7519.82,5997.41,-999,-999,-999,-999,999.65,110.53,-999,97.1,-999,-999,-999,-999,7.24,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,-999,-999
function,gaussian,0.1,1,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,190,110,953.9635,432.124,38.9252,829.4475,348.8153,259.786,2509.18,5997.34,-999,-999,-999,-999,999.64,59.6,-999,32.4,-999,-999,-999,-999,4.37,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,-999,-999
function,gaussian,0.1,10,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,199,101,815.37,127.0347,2.3378,689.445,499.2226,127.7094,25056.04,5998.78,-999,-999,-999,-999,999.87,304.15,-999,323.49,-999,-999,-999,-999,13.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,-999,-999
function,gaussian,0.1,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,207,93,692.03,1.6265,1.3393,691.1145,562.0619,1.9659,75195.48,5998.93,-999,-999,-999,-999,999.9,775.71,-999,970.82,-999,-999,-999,-999,22.48,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,-999,-999
function,gaussian,0.1,100,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,201,99,692.239,0.703,0.416,691.77,617.7256,0.7843,250626.64,5999.31,-999,-999,-999,-999,999.97,2518.57,-999,3235.65,-999,-999,-999,-999,40.67,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,-999,-999
function,gaussian,0.1,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,192,108,692.213,0.3031,0.2618,691.9855,636.8161,0.4108,751957.05,5998.35,-999,-999,-999,-999,999.81,7505.44,-999,9708.73,-999,-999,-999,-999,69.92,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,-999,-999
function,gaussian,0.1,1000,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,228,72,692.2005,0.1839,0.1693,692.118,644.1392,0.2162,2506501.28,6001.46,-999,-999,-999,-999,1000.32,24956.46,-999,32353.84,-999,-999,-999,-999,127.15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,-999,-999
